T,Strike,Type,Market_Price,SSVI_Price,Error_USD
0.20760447582762404,20000.0,put,39.998062499999996,12.624692364970159,-27.373370135029838
0.20760447582762404,30000.0,call,42907.012500000004,42917.87899330574,10.866493305737094
0.20760447582762404,30000.0,put,90.90468750000001,73.69240824364135,-17.212279256358656
0.20760447582762404,40000.0,call,33052.944375,33151.83146400674,98.88708900674101
0.20760447582762404,40000.0,put,178.17318749999998,267.499350590615,89.32616309061501
0.20760447582762404,45000.0,call,28198.6340625,28365.08816977423,166.4541072742286
0.20760447582762404,45000.0,put,279.9864375,460.6832921810724,180.69685468107235
0.20760447582762404,50000.0,call,23398.8665625,23682.97282223939,284.1062597393902
0.20760447582762404,50000.0,put,472.704375,758.495180469231,285.7908054692309
0.20760447582762404,55000.0,call,18799.089375,19152.84769488516,353.75831988516074
0.20760447582762404,55000.0,put,836.323125,1208.297288937987,371.9741639379871
0.20760447582762404,58000.0,call,16162.8534375,16536.017709228974,373.1642717289742
0.20760447582762404,58000.0,put,1199.941875,1579.4236447755775,379.4817697755775
0.20760447582762404,60000.0,call,14472.02625,14846.185777833802,374.1595278338009
0.20760447582762404,60000.0,put,1509.0178125,1881.5626077095949,372.5447952095949
0.20760447582762404,62000.0,call,12835.741875,13209.365923441575,373.6240484415757
0.20760447582762404,62000.0,put,1890.8174999999999,2236.7136476465694,345.8961476465695
0.20760447582762404,64000.0,call,11326.7240625,11635.335607581444,308.611545081445
0.20760447582762404,64000.0,put,2363.521875,2654.6542261156283,291.13235111562835
0.20760447582762404,65000.0,call,10581.305624999999,10875.446791441405,294.1411664414063
0.20760447582762404,65000.0,put,2618.055,2890.750857140196,272.69585714019604
0.20760447582762404,66000.0,call,9872.249062500001,10135.8064780754,263.5574155753984
0.20760447582762404,66000.0,put,2908.9500000000003,3147.0959909387857,238.14599093878542
0.20760447582762404,68000.0,call,8545.040625,8724.491184567923,179.45055956792385
0.20760447582762404,68000.0,put,3563.4637500000003,3727.751591760498,164.28784176049749
0.20760447582762404,70000.0,call,7326.917812500001,7416.716929468515,89.79911696851468
0.20760447582762404,70000.0,put,4327.063125,4411.948230990281,84.88510599028177
0.20760447582762404,72000.0,call,6217.880625,6228.204764384143,10.324139384143564
0.20760447582762404,72000.0,put,5236.11,5215.406960235108,-20.7030397648914
0.20760447582762404,74000.0,call,5236.11,5172.725367074301,-63.3846329256985
0.20760447582762404,74000.0,put,6236.061562499999,6151.8984572544505,-84.16310524554865
0.20760447582762404,75000.0,call,4781.586562500001,4697.8571699714885,-83.72939252851211
0.20760447582762404,75000.0,put,6781.4896875,6673.015707316226,-108.47398018377407
0.20760447582762404,76000.0,call,4363.425,4258.905325894539,-104.51967410546149
0.20760447582762404,76000.0,put,7363.2796875,7230.049310403898,-133.23037709610253
0.20760447582762404,78000.0,call,3599.825625,3487.410205848424,-112.41541915157586
0.20760447582762404,78000.0,put,8581.4025,8450.525084686968,-130.87741531303254
0.20760447582762404,80000.0,call,2945.311875,2850.163017471932,-95.14885752806777
0.20760447582762404,80000.0,put,9944.9728125,9805.248790639671,-139.72402186032923
0.20760447582762404,82000.0,call,2399.88375,2332.234264842773,-67.64948515722699
0.20760447582762404,82000.0,put,11217.6384375,11279.290932339703,61.65249483970365
0.20760447582762404,84000.0,call,1927.179375,1915.3020515517965,-11.87732344820347
0.20760447582762404,84000.0,put,12817.560937499999,12854.329613377915,36.768675877916394
0.20760447582762404,85000.0,call,1727.1890625,1738.883466296853,11.69440379685284
0.20760447582762404,85000.0,put,13672.065,13673.896475287569,1.8314752875685372
0.20760447582762404,86000.0,call,1563.5606249999998,1580.9154096287912,17.35478462879132
0.20760447582762404,88000.0,call,1254.4846875,1312.53915498704,58.05446748704003
0.20760447582762404,90000.0,call,999.9515625,1096.361549110292,96.40998661029187
0.20760447582762404,90000.0,put,17944.5853125,18011.301793923987,66.71648142398772
0.20760447582762404,95000.0,call,599.9709375,717.3655083319854,117.39457083198545
0.20760447582762404,95000.0,put,22508.000625,22612.23298896868,104.23236396868015
0.20760447582762404,100000.0,call,356.34637499999997,485.16036420203,128.81398920203003
0.20760447582762404,105000.0,call,232.71599999999998,337.44026322822083,104.72426322822085
0.20760447582762404,110000.0,call,156.3560625,240.32854638797835,83.97248388797834
0.20760447582762404,115000.0,call,105.44943749999999,174.67479559491335,69.22535809491336
0.4569195443207747,30000.0,call,43343.355,43293.77867155456,-49.57632844544423
0.4569195443207747,30000.0,put,261.8055,215.3839740242429,-46.421525975757106
